,fid,nunivotcda,cocursodag,cocdadesag,max
12735,5831,9.0,863164448,86316444,
12736,5832,9.0,863164452,8631644,
12737,5832,9.0,863164452,8631644,
12738,5833,8.0,86316446,8631644,
12739,5833,8.0,86316446,8631644,
12740,5833,8.0,86316446,8631644,
12741,5833,8.0,86316446,8631644,
12742,5834,9.0,863164462,86316446,
12743,5834,9.0,863164462,86316446,
12744,5835,9.0,863165632,8631656,
12745,5835,9.0,863165632,8631656,
12746,5836,8.0,86316448,8631644,
12747,5836,8.0,86316448,8631644,
12748,5836,8.0,86316448,8631644,
12749,5836,8.0,86316448,8631644,
12750,5836,8.0,86316448,8631644,
12751,5836,8.0,86316448,8631644,
12752,5837,9.0,863164482,86316448,
12753,5837,9.0,863164482,86316448,
12754,5837,9.0,863164482,86316448,
12755,5838,9.0,863164484,86316448,
12756,5838,9.0,863164484,86316448,
12757,5838,9.0,863164484,86316448,
12758,5839,9.0,863164492,8631644,
12759,5839,9.0,863164492,8631644,
12760,5840,9.0,863164494,8631644,
12761,5840,9.0,863164494,8631644,
12762,5841,10.0,8631644942,863164494,
12763,5841,10.0,8631644942,863164494,
12764,5842,10.0,8631644952,8631644,
12765,5842,10.0,8631644952,8631644,
12766,5843,9.0,863164496,8631644,
12767,5843,9.0,863164496,8631644,
12768,5844,9.0,863164498,8631644,
12769,5844,9.0,863164498,8631644,
12770,5845,10.0,8631644992,8631644,
12771,5845,10.0,8631644992,8631644,
12772,5846,8.0,86316456,863164,
12773,5846,8.0,86316456,863164,
12774,5846,8.0,86316456,863164,
12775,5847,10.0,8631656332,8631656,
12776,5847,10.0,8631656332,8631656,
12777,5848,8.0,86316452,863164,
12778,5848,8.0,86316452,863164,
12779,5848,8.0,86316452,863164,
12780,5849,9.0,863164522,86316452,
12781,5849,9.0,863164522,86316452,
12782,5850,11.0,86319218742,8631921874,
12783,5851,9.0,863164532,863164,
12784,5851,9.0,863164532,863164,
12785,5852,10.0,8631645332,863164,
12786,5852,10.0,8631645332,863164,
12787,5853,9.0,863164534,863164,
12788,5853,9.0,863164534,863164,
12789,5853,9.0,863164534,863164,
12790,5854,10.0,8631645342,863164534,
12791,5854,10.0,8631645342,863164534,
12792,5855,9.0,863164536,863164,
12793,5855,9.0,863164536,863164,
12794,5856,9.0,863164538,863164,
12795,5856,9.0,863164538,863164,
12796,5857,8.0,86316454,863164,
12797,5857,8.0,86316454,863164,
12798,5857,8.0,86316454,863164,
12799,5857,8.0,86316454,863164,
12800,5858,9.0,863164552,863164,
12801,5858,9.0,863164552,863164,
12802,5858,9.0,863164552,863164,
12803,5859,9.0,863164554,863164,
12804,5859,9.0,863164554,863164,
12805,5860,9.0,863164562,86316456,
12806,5860,9.0,863164562,86316456,
12807,5861,10.0,8631645894,86316458,
12808,5861,10.0,8631645894,86316458,
12809,5862,9.0,863165896,8631658,
12810,5862,9.0,863165896,8631658,
12811,5862,9.0,863165896,8631658,
12812,5863,10.0,8631645824,863164582,
12813,5863,10.0,8631645824,863164582,
12814,5864,10.0,8631645826,863164582,
12815,5864,10.0,8631645826,863164582,
12816,5864,10.0,8631645826,863164582,
12817,5865,10.0,8631645828,863164582,
12818,5865,10.0,8631645828,863164582,
12819,5866,8.0,86316458,863164,
12820,5866,8.0,86316458,863164,
12821,5866,8.0,86316458,863164,
12822,5866,8.0,86316458,863164,
12823,5866,8.0,86316458,863164,
12824,5866,8.0,86316458,863164,
12825,5866,8.0,86316458,863164,
12826,5866,8.0,86316458,863164,
12827,5866,8.0,86316458,863164,
12828,5866,8.0,86316458,863164,
12829,5866,8.0,86316458,863164,
12830,5866,8.0,86316458,863164,
12831,5866,8.0,86316458,863164,
12832,5866,8.0,86316458,863164,
12833,5866,8.0,86316458,863164,
12834,5866,8.0,86316458,863164,
12835,5867,10.0,8631645812,86316458,
12836,5867,10.0,8631645812,86316458,
12837,5868,10.0,8631645814,86316458,
12838,5868,10.0,8631645814,86316458,
12839,5869,9.0,863164582,86316458,
12840,5869,9.0,863164582,86316458,
12841,5869,9.0,863164582,86316458,
12842,5869,9.0,863164582,86316458,
12843,5869,9.0,863164582,86316458,
12844,5869,9.0,863164582,86316458,
12845,5869,9.0,863164582,86316458,
12846,5870,10.0,8631645822,863164582,
12847,5870,10.0,8631645822,863164582,
12848,5871,10.0,8631645832,86316458,
12849,5871,10.0,8631645832,86316458,
12850,5872,10.0,8631645834,86316458,
12851,5872,10.0,8631645834,86316458,
12852,5873,10.0,8631645836,86316458,
12853,5873,10.0,8631645836,86316458,
12854,5873,10.0,8631645836,86316458,
12855,5874,9.0,863164584,86316458,
12856,5874,9.0,863164584,86316458,
12857,5875,10.0,8631645852,86316458,
12858,5875,10.0,8631645852,86316458,
12859,5876,11.0,86316458522,8631645852,
12860,5877,9.0,863164586,86316458,
12861,5877,9.0,863164586,86316458,
12862,5878,9.0,863164588,86316458,
12863,5878,9.0,863164588,86316458,
12864,5878,9.0,863164588,86316458,
12865,5879,10.0,8631645882,863164588,
12866,5879,10.0,8631645882,863164588,
12867,5880,11.0,86316458822,8631645882,
12868,5881,10.0,8631645892,86316458,
12869,5881,10.0,8631645892,86316458,
12870,5881,10.0,8631645892,86316458,
12871,5882,9.0,863164592,863164,
12872,5882,9.0,863164592,863164,
12873,5883,9.0,863164594,863164,
12874,5883,9.0,863164594,863164,
12875,5884,7.0,8631646,863164,
12876,5884,7.0,8631646,863164,
12877,5884,7.0,8631646,863164,
12878,5884,7.0,8631646,863164,
12879,5884,7.0,8631646,863164,
12880,5884,7.0,8631646,863164,
12881,5884,7.0,8631646,863164,
12882,5884,7.0,8631646,863164,
12883,5884,7.0,8631646,863164,
12884,5884,7.0,8631646,863164,
12885,5884,7.0,8631646,863164,
12886,5885,9.0,863164612,8631646,
12887,5885,9.0,863164612,8631646,
12888,5885,9.0,863164612,8631646,
12889,5885,9.0,863164612,8631646,
12890,5886,10.0,8631646122,863164612,
12891,5887,10.0,8631648224,863164822,
12892,5887,10.0,8631648224,863164822,
12893,5888,10.0,8631648226,863164822,
12894,5888,10.0,8631648226,863164822,
12895,5889,10.0,8631984432,86319844,7.2749999999999995
12896,5889,10.0,8631984432,86319844,7.2749999999999995
12897,5889,10.0,8631984432,86319844,7.2749999999999995
12898,5890,9.0,863165268,86316526,
12899,5890,9.0,863165268,86316526,
12900,5891,8.0,86316462,8631646,
12901,5891,8.0,86316462,8631646,
12902,5891,8.0,86316462,8631646,
12903,5891,8.0,86316462,8631646,
12904,5891,8.0,86316462,8631646,
12905,5891,8.0,86316462,8631646,
12906,5891,8.0,86316462,8631646,
12907,5891,8.0,86316462,8631646,
12908,5892,9.0,863164622,86316462,
12909,5892,9.0,863164622,86316462,
12910,5893,9.0,863164624,86316462,
12911,5893,9.0,863164624,86316462,
12912,5893,9.0,863164624,86316462,
12913,5893,9.0,863164624,86316462,
12914,5894,10.0,8631646242,863164624,
12915,5894,10.0,8631646242,863164624,
12916,5895,10.0,8631646244,863164624,
12917,5895,10.0,8631646244,863164624,
12918,5895,10.0,8631646244,863164624,
12919,5896,10.0,8631646252,86316462,
12920,5896,10.0,8631646252,86316462,
12921,5896,10.0,8631646252,86316462,
12922,5897,9.0,863164626,86316462,
12923,5897,9.0,863164626,86316462,
12924,5897,9.0,863164626,86316462,
12925,5898,10.0,8631646262,863164626,
12926,5898,10.0,8631646262,863164626,
12927,5898,10.0,8631646262,863164626,
12928,5899,9.0,863164628,86316462,
12929,5899,9.0,863164628,86316462,
12930,5900,10.0,8631646292,86316462,
12931,5900,10.0,8631646292,86316462,
12932,5901,11.0,86316527112,8631652,
12933,5902,8.0,86316464,8631646,
12934,5902,8.0,86316464,8631646,
12935,5903,8.0,86316466,8631646,
12936,5903,8.0,86316466,8631646,
12937,5904,9.0,863164672,8631646,
12938,5904,9.0,863164672,8631646,
12939,5905,8.0,86316468,8631646,
12940,5905,8.0,86316468,8631646,
12941,5905,8.0,86316468,8631646,
12942,5906,9.0,863164692,8631646,
12943,5906,9.0,863164692,8631646,
12944,5907,9.0,863164694,8631646,
12945,5907,9.0,863164694,8631646,
12946,5908,8.0,86316472,863164,
12947,5908,8.0,86316472,863164,
12948,5909,9.0,863164824,86316482,
12949,5909,9.0,863164824,86316482,
12950,5910,9.0,863164826,86316482,
12951,5910,9.0,863164826,86316482,
12952,5910,9.0,863164826,86316482,
12953,5911,10.0,8631648554,8631648,
12954,5911,10.0,8631648554,8631648,
12955,5911,10.0,8631648554,8631648,
12956,5912,9.0,863164856,8631648,
12957,5912,9.0,863164856,8631648,
12958,5913,9.0,863164858,8631648,
12959,5913,9.0,863164858,8631648,
12960,5914,7.0,8631648,863164,
12961,5914,7.0,8631648,863164,
12962,5914,7.0,8631648,863164,
12963,5914,7.0,8631648,863164,
12964,5914,7.0,8631648,863164,
12965,5914,7.0,8631648,863164,
12966,5914,7.0,8631648,863164,
12967,5914,7.0,8631648,863164,
12968,5914,7.0,8631648,863164,
12969,5914,7.0,8631648,863164,
12970,5914,7.0,8631648,863164,
12971,5914,7.0,8631648,863164,
12972,5914,7.0,8631648,863164,
12973,5914,7.0,8631648,863164,
12974,5914,7.0,8631648,863164,
12975,5914,7.0,8631648,863164,
12976,5914,7.0,8631648,863164,
12977,5915,8.0,86316482,8631648,
12978,5915,8.0,86316482,8631648,
12979,5915,8.0,86316482,8631648,
12980,5915,8.0,86316482,8631648,
12981,5915,8.0,86316482,8631648,
12982,5916,9.0,863164822,86316482,
12983,5916,9.0,863164822,86316482,
12984,5916,9.0,863164822,86316482,
12985,5916,9.0,863164822,86316482,
12986,5916,9.0,863164822,86316482,
12987,5917,10.0,8631648222,863164822,
12988,5917,10.0,8631648222,863164822,
12989,5918,8.0,86316484,8631648,
12990,5918,8.0,86316484,8631648,
12991,5918,8.0,86316484,8631648,
12992,5918,8.0,86316484,8631648,
12993,5918,8.0,86316484,8631648,
12994,5918,8.0,86316484,8631648,
12995,5918,8.0,86316484,8631648,
12996,5918,8.0,86316484,8631648,
12997,5918,8.0,86316484,8631648,
12998,5918,8.0,86316484,8631648,
12999,5918,8.0,86316484,8631648,
13000,5918,8.0,86316484,8631648,
13001,5919,9.0,863164842,86316484,
13002,5919,9.0,863164842,86316484,
13003,5919,9.0,863164842,86316484,
13004,5920,10.0,8631648432,86316484,
13005,5920,10.0,8631648432,86316484,
13006,5920,10.0,8631648432,86316484,
13007,5921,9.0,863164844,86316484,
13008,5921,9.0,863164844,86316484,
13009,5922,9.0,863164846,86316484,
13010,5922,9.0,863164846,86316484,
13011,5923,9.0,863164848,86316484,
13012,5923,9.0,863164848,86316484,
13013,5924,10.0,8631648492,86316484,
13014,5924,10.0,8631648492,86316484,
13015,5925,10.0,8631648494,86316484,
13016,5925,10.0,8631648494,86316484,
13017,5926,9.0,863164852,8631648,
13018,5926,9.0,863164852,8631648,
13019,5927,9.0,863164854,8631648,
13020,5927,9.0,863164854,8631648,
13021,5928,8.0,86316486,8631648,
13022,5928,8.0,86316486,8631648,
13023,5928,8.0,86316486,8631648,
13024,5928,8.0,86316486,8631648,
13025,5928,8.0,86316486,8631648,
13026,5928,8.0,86316486,8631648,
13027,5928,8.0,86316486,8631648,
13028,5929,9.0,863164862,86316486,
13029,5929,9.0,863164862,86316486,
13030,5930,9.0,863164864,86316486,
13031,5930,9.0,863164864,86316486,
13032,5931,9.0,863164866,86316486,
13033,5931,9.0,863164866,86316486,
13034,5932,9.0,863164868,86316486,
13035,5932,9.0,863164868,86316486,
13036,5932,9.0,863164868,86316486,
13037,5933,8.0,86316488,8631648,
13038,5933,8.0,86316488,8631648,
13039,5934,9.0,863164892,8631648,
13040,5934,9.0,863164892,8631648,
13041,5935,9.0,863164894,8631648,
13042,5935,9.0,863164894,8631648,
13043,5936,9.0,863164896,8631648,
13044,5936,9.0,863164896,8631648,
13045,5936,9.0,863164896,8631648,
13046,5937,9.0,863164928,86316492,
13047,5937,9.0,863164928,86316492,
13048,5938,10.0,8631649292,86316492,
13049,5938,10.0,8631649292,86316492,
13050,5939,10.0,8631649294,86316492,
13051,5939,10.0,8631649294,86316492,
13052,5940,10.0,8631649296,86316492,
13053,5940,10.0,8631649296,86316492,
13054,5941,11.0,86316492972,86316492,
13055,5942,10.0,8631649298,86316492,
13056,5942,10.0,8631649298,86316492,
13057,5943,8.0,86316492,863164,
13058,5943,8.0,86316492,863164,
13059,5943,8.0,86316492,863164,
13060,5943,8.0,86316492,863164,
13061,5943,8.0,86316492,863164,
13062,5943,8.0,86316492,863164,
13063,5943,8.0,86316492,863164,
13064,5943,8.0,86316492,863164,
13065,5943,8.0,86316492,863164,
13066,5943,8.0,86316492,863164,
13067,5943,8.0,86316492,863164,
13068,5943,8.0,86316492,863164,
13069,5943,8.0,86316492,863164,
13070,5944,10.0,8631649212,86316492,
13071,5944,10.0,8631649212,86316492,
13072,5945,9.0,863164922,86316492,
13073,5945,9.0,863164922,86316492,
13074,5946,9.0,863164924,86316492,
13075,5946,9.0,863164924,86316492,
13076,5946,9.0,863164924,86316492,
13077,5947,9.0,863164926,86316492,
13078,5947,9.0,863164926,86316492,
13079,5947,9.0,863164926,86316492,
13080,5948,10.0,8631649262,863164926,
13081,5948,10.0,8631649262,863164926,
13082,5948,10.0,8631649262,863164926,
13083,5949,10.0,8631649592,863164,
13084,5949,10.0,8631649592,863164,
13085,5950,9.0,863164932,863164,
13086,5950,9.0,863164932,863164,
13087,5950,9.0,863164932,863164,
13088,5951,10.0,8631649332,863164,
13089,5951,10.0,8631649332,863164,
13090,5952,10.0,8631649334,863164,
13091,5952,10.0,8631649334,863164,
13092,5953,9.0,863164934,863164,
13093,5953,9.0,863164934,863164,
13094,5954,9.0,863164936,863164,
13095,5954,9.0,863164936,863164,
13096,5955,9.0,863164938,863164,
13097,5955,9.0,863164938,863164,
13098,5955,9.0,863164938,863164,
13099,5955,9.0,863164938,863164,
13100,5955,9.0,863164938,863164,
13101,5956,10.0,8631649382,863164938,
13102,5956,10.0,8631649382,863164938,
13103,5956,10.0,8631649382,863164938,
13104,5957,11.0,86316493832,863164938,
13105,5958,10.0,8631649384,863164938,
13106,5958,10.0,8631649384,863164938,
13107,5959,10.0,8631649386,863164938,
13108,5959,10.0,8631649386,863164938,
13109,5960,10.0,8631649388,863164938,
13110,5960,10.0,8631649388,863164938,
13111,5961,8.0,86316494,863164,
13112,5961,8.0,86316494,863164,
13113,5961,8.0,86316494,863164,
13114,5961,8.0,86316494,863164,
13115,5961,8.0,86316494,863164,
13116,5961,8.0,86316494,863164,
13117,5961,8.0,86316494,863164,
13118,5962,9.0,863164942,86316494,
13119,5962,9.0,863164942,86316494,
13120,5962,9.0,863164942,86316494,
13121,5962,9.0,863164942,86316494,
13122,5963,10.0,8631649422,863164942,
13123,5963,10.0,8631649422,863164942,
13124,5964,10.0,8631649424,863164942,
13125,5964,10.0,8631649424,863164942,
13126,5965,9.0,863164944,86316494,
13127,5965,9.0,863164944,86316494,
13128,5966,9.0,863164946,86316494,
13129,5966,9.0,863164946,86316494,
13130,5966,9.0,863164946,86316494,
13131,5967,9.0,863164948,86316494,
13132,5967,9.0,863164948,86316494,
13133,5968,9.0,863164952,863164,
13134,5968,9.0,863164952,863164,
13135,5968,9.0,863164952,863164,
13136,5968,9.0,863164952,863164,
13137,5968,9.0,863164952,863164,
13138,5969,10.0,8631649522,863164952,
13139,5969,10.0,8631649522,863164952,
13140,5970,10.0,8631649526,863164952,
13141,5970,10.0,8631649526,863164952,
13142,5971,10.0,8631649532,863164,
13143,5971,10.0,8631649532,863164,
13144,5972,10.0,8631649534,863164,
13145,5972,10.0,8631649534,863164,
13146,5973,9.0,863164954,863164,
13147,5973,9.0,863164954,863164,
13148,5973,9.0,863164954,863164,
13149,5973,9.0,863164954,863164,
13150,5973,9.0,863164954,863164,
13151,5973,9.0,863164954,863164,
13152,5974,10.0,8631649542,863164954,
13153,5974,10.0,8631649542,863164954,
13154,5975,11.0,86316495432,863164954,
13155,5976,10.0,8631649544,863164954,
13156,5976,10.0,8631649544,863164954,
13157,5976,10.0,8631649544,863164954,
13158,5977,10.0,8631649546,863164954,
13159,5977,10.0,8631649546,863164954,
13160,5978,10.0,8631649548,863164954,
13161,5978,10.0,8631649548,863164954,
13162,5979,9.0,863164956,863164,
13163,5979,9.0,863164956,863164,
13164,5979,9.0,863164956,863164,
13165,5980,9.0,863164958,863164,
13166,5980,9.0,863164958,863164,
13167,5980,9.0,863164958,863164,
13168,5980,9.0,863164958,863164,
13169,5980,9.0,863164958,863164,
13170,5980,9.0,863164958,863164,
13171,5980,9.0,863164958,863164,
13172,5981,10.0,8631649582,863164958,
13173,5981,10.0,8631649582,863164958,
13174,5982,10.0,8631649584,863164958,
13175,5982,10.0,8631649584,863164958,
13176,5983,11.0,86316495852,863164958,
13177,5984,10.0,8631649586,863164958,
13178,5984,10.0,8631649586,863164958,
13179,5984,10.0,8631649586,863164958,
13180,5985,10.0,8631649588,863164958,
13181,5985,10.0,8631649588,863164958,
13182,5985,10.0,8631649588,863164958,
13183,5986,8.0,86316496,863164,
13184,5986,8.0,86316496,863164,
13185,5986,8.0,86316496,863164,
13186,5986,8.0,86316496,863164,
13187,5986,8.0,86316496,863164,
13188,5986,8.0,86316496,863164,
13189,5986,8.0,86316496,863164,
13190,5986,8.0,86316496,863164,
13191,5987,9.0,863164962,86316496,
13192,5987,9.0,863164962,86316496,
13193,5988,9.0,863164964,86316496,
13194,5988,9.0,863164964,86316496,
13195,5988,9.0,863164964,86316496,
13196,5988,9.0,863164964,86316496,
13197,5988,9.0,863164964,86316496,
13198,5989,10.0,8631649642,863164964,
13199,5989,10.0,8631649642,863164964,
13200,5990,10.0,8631649644,863164964,
13201,5990,10.0,8631649644,863164964,
13202,5991,9.0,863164966,86316496,
13203,5991,9.0,863164966,86316496,
13204,5992,9.0,863164968,86316496,
13205,5992,9.0,863164968,86316496,
13206,5993,10.0,8631649914,863164,
13207,5993,10.0,8631649914,863164,
13208,5994,9.0,863164972,863164,
13209,5994,9.0,863164972,863164,
13210,5995,9.0,863164974,863164,
13211,5995,9.0,863164974,863164,
13212,5996,9.0,863164976,863164,
13213,5996,9.0,863164976,863164,
13214,5997,9.0,863164978,863164,
13215,5997,9.0,863164978,863164,
13216,5997,9.0,863164978,863164,
13217,5998,8.0,86316498,863164,
13218,5998,8.0,86316498,863164,
13219,5998,8.0,86316498,863164,
13220,5998,8.0,86316498,863164,
13221,5998,8.0,86316498,863164,
13222,5999,9.0,863164982,86316498,
13223,5999,9.0,863164982,86316498,
13224,6000,9.0,863164984,86316498,
13225,6000,9.0,863164984,86316498,
13226,6001,10.0,8631649912,863164,
13227,6001,10.0,8631649912,863164,
13228,6002,11.0,86316499132,863164,
13229,6003,11.0,86316499134,863164,
13230,6004,10.0,8631649916,863164,
13231,6004,10.0,8631649916,863164,
13232,6004,10.0,8631649916,863164,
13233,6005,10.0,8631984434,86319844,7.275
13234,6005,10.0,8631984434,86319844,7.275
13235,6005,10.0,8631984434,86319844,7.275
13236,6006,10.0,8631649918,863164,
13237,6006,10.0,8631649918,863164,
13238,6007,11.0,86316499182,8631649918,
13239,6008,9.0,863164992,863164,
13240,6008,9.0,863164992,863164,
13241,6008,9.0,863164992,863164,
13242,6008,9.0,863164992,863164,
13243,6008,9.0,863164992,863164,
13244,6008,9.0,863164992,863164,
13245,6008,9.0,863164992,863164,
13246,6009,10.0,8631649922,863164992,
13247,6009,10.0,8631649922,863164992,
13248,6010,10.0,8631649924,863164992,
13249,6011,10.0,8631649926,863164992,
13250,6011,10.0,8631649926,863164992,
13251,6012,10.0,8631649928,863164992,
13252,6012,10.0,8631649928,863164992,
13253,6013,9.0,863164994,863164,
13254,6014,10.0,8631649952,863164,
13255,6014,10.0,8631649952,863164,
13256,6015,10.0,8631649954,863164,
13257,6015,10.0,8631649954,863164,
13258,6016,10.0,8631649956,863164,
13259,6016,10.0,8631649956,863164,
13260,6017,9.0,863165616,8631656,
13261,6017,9.0,863165616,8631656,
13262,6018,10.0,8631649958,863164,
13263,6018,10.0,8631649958,863164,
13264,6019,11.0,86316499592,863164,
13265,6020,9.0,863164996,863164,
13266,6020,9.0,863164996,863164,
13267,6021,10.0,8631649972,863164,
13268,6021,10.0,8631649972,863164,
13269,6022,10.0,8631649974,863164,
13270,6022,10.0,8631649974,863164,
13271,6023,9.0,863164998,863164,
13272,6023,9.0,863164998,863164,
13273,6024,10.0,8631649992,863164,
13274,6024,10.0,8631649992,863164,
13275,6025,11.0,86316524246,8631652424,
13276,6026,8.0,86316512,86316,
13277,6026,8.0,86316512,86316,
13278,6026,8.0,86316512,86316,
13279,6027,9.0,863165122,86316512,
13280,6027,9.0,863165122,86316512,
13281,6028,8.0,86316514,86316,
13282,6028,8.0,86316514,86316,
13283,6028,8.0,86316514,86316,
13284,6029,9.0,863165142,86316514,
13285,6029,9.0,863165142,86316514,
13286,6030,8.0,86316516,86316,
13287,6030,8.0,86316516,86316,
13288,6030,8.0,86316516,86316,
13289,6031,9.0,863165162,86316516,
13290,6031,9.0,863165162,86316516,
13291,6032,8.0,86316522,8631652,
13292,6032,8.0,86316522,8631652,
13293,6032,8.0,86316522,8631652,
13294,6032,8.0,86316522,8631652,
13295,6032,8.0,86316522,8631652,
13296,6033,9.0,863165222,86316522,
13297,6033,9.0,863165222,86316522,
13298,6034,9.0,863165224,86316522,
13299,6034,9.0,863165224,86316522,
13300,6035,9.0,863165232,8631652,
13301,6035,9.0,863165232,8631652,
13302,6036,9.0,863165234,8631652,
13303,6036,9.0,863165234,8631652,
13304,6037,9.0,863165236,8631652,
13305,6037,9.0,863165236,8631652,
13306,6037,9.0,863165236,8631652,
13307,6037,9.0,863165236,8631652,
13308,6038,10.0,8631652362,863165236,
13309,6038,10.0,8631652362,863165236,
13310,6039,11.0,86316523622,8631652362,
13311,6040,10.0,8631652364,863165236,
13312,6040,10.0,8631652364,863165236,
13313,6041,9.0,863165242,86316524,
13314,6041,9.0,863165242,86316524,
13315,6041,9.0,863165242,86316524,
13316,6041,9.0,863165242,86316524,
13317,6041,9.0,863165242,86316524,
13318,6041,9.0,863165242,86316524,
13319,6042,10.0,8631652422,863165242,
13320,6042,10.0,8631652422,863165242,
13321,6043,10.0,8631652424,863165242,
13322,6043,10.0,8631652424,863165242,
13323,6044,11.0,86316524242,8631652424,
13324,6045,11.0,86316524244,8631652424,
13325,6046,10.0,8631652426,863165242,
13326,6046,10.0,8631652426,863165242,
13327,6047,11.0,86316524262,8631652426,
13328,6048,10.0,8631652428,863165242,
13329,6048,10.0,8631652428,863165242,
13330,6049,11.0,86316524282,8631652428,
13331,6050,9.0,863165244,86316524,
13332,6050,9.0,863165244,86316524,
13333,6050,9.0,863165244,86316524,
13334,6050,9.0,863165244,86316524,
13335,6050,9.0,863165244,86316524,
13336,6050,9.0,863165244,86316524,
13337,6050,9.0,863165244,86316524,
13338,6051,10.0,8631652442,863165244,
13339,6051,10.0,8631652442,863165244,
13340,6051,10.0,8631652442,863165244,
13341,6052,10.0,8631652444,863165244,
13342,6052,10.0,8631652444,863165244,
13343,6053,10.0,8631652446,863165244,
13344,6053,10.0,8631652446,863165244,
13345,6054,10.0,8631652448,863165244,
13346,6054,10.0,8631652448,863165244,
13347,6055,10.0,8631652452,86316524,
13348,6055,10.0,8631652452,86316524,
13349,6055,10.0,8631652452,86316524,
13350,6056,10.0,8631652454,86316524,
13351,6056,10.0,8631652454,86316524,
13352,6057,10.0,8631652476,86316524,
13353,6057,10.0,8631652476,86316524,
13354,6058,11.0,86316524762,8631652476,
13355,6059,8.0,86316524,8631652,
13356,6059,8.0,86316524,8631652,
13357,6059,8.0,86316524,8631652,
13358,6059,8.0,86316524,8631652,
13359,6059,8.0,86316524,8631652,
13360,6059,8.0,86316524,8631652,
13361,6059,8.0,86316524,8631652,
13362,6059,8.0,86316524,8631652,
13363,6059,8.0,86316524,8631652,
13364,6059,8.0,86316524,8631652,
13365,6059,8.0,86316524,8631652,
13366,6059,8.0,86316524,8631652,
13367,6059,8.0,86316524,8631652,
13368,6059,8.0,86316524,8631652,
13369,6059,8.0,86316524,8631652,
13370,6059,8.0,86316524,8631652,
13371,6059,8.0,86316524,8631652,
13372,6059,8.0,86316524,8631652,
13373,6059,8.0,86316524,8631652,
13374,6059,8.0,86316524,8631652,
13375,6060,10.0,8631652412,86316524,
13376,6060,10.0,8631652412,86316524,
13377,6061,11.0,86316524292,863165242,
13378,6062,9.0,863165246,86316524,
13379,6062,9.0,863165246,86316524,
13380,6062,9.0,863165246,86316524,
13381,6062,9.0,863165246,86316524,
13382,6063,10.0,8631652462,863165246,
13383,6063,10.0,8631652462,863165246,
13384,6064,10.0,8631652464,863165246,
13385,6064,10.0,8631652464,863165246,
13386,6065,11.0,86316524712,86316524,
13387,6066,11.0,86316524714,86316524,
13388,6067,10.0,8631652472,86316524,
13389,6067,10.0,8631652472,86316524,
13390,6068,11.0,86316524722,8631652472,
13391,6069,11.0,86316524724,8631652472,
13392,6070,10.0,8631652474,86316524,
13393,6070,10.0,8631652474,86316524,
13394,6070,10.0,8631652474,86316524,
13395,6071,11.0,86316524742,8631652474,
13396,6072,11.0,86316524744,8631652474,
13397,6073,10.0,8631652478,86316524,
13398,6073,10.0,8631652478,86316524,
13399,6074,11.0,86316524782,8631652478,
13400,6075,11.0,86316524792,86316524,
13401,6076,9.0,863165248,86316524,
13402,6076,9.0,863165248,86316524,
13403,6076,9.0,863165248,86316524,
13404,6076,9.0,863165248,86316524,
13405,6077,10.0,8631652482,863165248,
13406,6077,10.0,8631652482,863165248,
13407,6078,11.0,86316524822,8631652482,
13408,6079,10.0,8631652484,863165248,
13409,6079,10.0,8631652484,863165248,
13410,6080,10.0,8631652492,86316524,
13411,6080,10.0,8631652492,86316524,
13412,6081,10.0,8631652494,86316524,
13413,6081,10.0,8631652494,86316524,
13414,6082,11.0,86316524942,8631652494,
13415,6083,10.0,8631652496,86316524,
13416,6083,10.0,8631652496,86316524,
13417,6084,10.0,8631652498,86316524,
13418,6084,10.0,8631652498,86316524,
13419,6085,9.0,863165252,8631652,
13420,6085,9.0,863165252,8631652,
13421,6086,10.0,8631673482,863167348,
13422,6086,10.0,8631673482,863167348,
13423,6087,8.0,86316526,8631652,
13424,6087,8.0,86316526,8631652,
13425,6087,8.0,86316526,8631652,
13426,6087,8.0,86316526,8631652,
13427,6087,8.0,86316526,8631652,
13428,6087,8.0,86316526,8631652,
13429,6087,8.0,86316526,8631652,
13430,6088,9.0,863165262,86316526,
13431,6088,9.0,863165262,86316526,
13432,6088,9.0,863165262,86316526,
13433,6089,9.0,863165264,86316526,
13434,6089,9.0,863165264,86316526,
13435,6090,9.0,863165266,86316526,
13436,6091,10.0,8631652712,8631652,
13437,6091,10.0,8631652712,8631652,
13438,6092,10.0,8631652714,8631652,
13439,6092,10.0,8631652714,8631652,
13440,6093,10.0,8631652716,8631652,
13441,6093,10.0,8631652716,8631652,
13442,6094,10.0,8631652718,8631652,
13443,6094,10.0,8631652718,8631652,
13444,6095,9.0,863165272,8631652,
13445,6095,9.0,863165272,8631652,
13446,6095,9.0,863165272,8631652,
13447,6096,10.0,8631652722,863165272,
13448,6096,10.0,8631652722,863165272,
13449,6097,9.0,863165274,8631652,
13450,6097,9.0,863165274,8631652,
13451,6097,9.0,863165274,8631652,
13452,6098,10.0,8631652742,863165274,
13453,6098,10.0,8631652742,863165274,
13454,6099,10.0,8631652752,8631652,
13455,6099,10.0,8631652752,8631652,
13456,6100,9.0,863165276,8631652,
13457,6100,9.0,863165276,8631652,
13458,6101,10.0,8631652772,8631652,
13459,6101,10.0,8631652772,8631652,
13460,6102,9.0,863165278,8631652,
13461,6102,9.0,863165278,8631652,
13462,6102,9.0,863165278,8631652,
13463,6102,9.0,863165278,8631652,
